frame,track_id,x1,y1,x2,y2,keypoints
44,1,142,616,500,837,"[[[194.65890502929688, 705.4872436523438], [194.4580078125, 700.0166015625], [187.62493896484375, 709.3901977539062], [201.86355590820312, 706.5909423828125], [186.59542846679688, 729.9059448242188], [226.29742431640625, 708.2633056640625], [220.77719116210938, 769.9053955078125], [264.515380859375, 679.8944091796875], [249.22918701171875, 821.40771484375], [272.7611999511719, 654.4846801757812], [253.85940551757812, 832.3009033203125], [346.35107421875, 741.0547485351562], [340.8054504394531, 777.2085571289062], [398.97186279296875, 756.3701782226562], [396.3846740722656, 800.36669921875], [466.949951171875, 729.0407104492188], [479.17486572265625, 772.4411010742188]]]"
45,1,144,616,500,838,"[[[195.58489990234375, 708.3500366210938], [195.04312133789062, 703.1134033203125], [188.9042205810547, 712.046630859375], [202.1904296875, 709.7931518554688], [188.8453369140625, 732.28125], [227.55946350097656, 712.0263671875], [221.3958740234375, 771.2101440429688], [265.8122863769531, 684.0121459960938], [246.21731567382812, 821.546142578125], [276.14093017578125, 656.8817749023438], [247.50057983398438, 834.1851806640625], [345.15869140625, 744.2338256835938], [339.9789123535156, 778.902099609375], [399.8872375488281, 755.6451416015625], [398.4114074707031, 795.267333984375], [465.8317565917969, 734.5211181640625], [479.40533447265625, 772.0384521484375]]]"
46,1,144,616,498,837,"[[[195.64540100097656, 711.724853515625], [194.86766052246094, 707.0542602539062], [189.40670776367188, 715.7810668945312], [202.46127319335938, 712.9953002929688], [190.0027313232422, 735.0975952148438], [229.18785095214844, 711.3651123046875], [222.1600341796875, 768.2886962890625], [269.0441589355469, 680.4148559570312], [243.48046875, 810.03857421875], [279.20220947265625, 657.9774169921875], [239.92630004882812, 819.254638671875], [343.39990234375, 742.8748168945312], [337.4524841308594, 776.0882568359375], [396.4002685546875, 757.3569946289062], [394.1175231933594, 796.07373046875], [459.6692810058594, 737.6419067382812], [471.368896484375, 774.3489990234375]]]"
47,1,146,614,502,837,"[[[195.26483154296875, 710.8426513671875], [195.09962463378906, 705.0147705078125], [188.1625213623047, 715.4600830078125], [204.55136108398438, 709.4358520507812], [187.2955322265625, 734.9338989257812], [232.07333374023438, 706.027099609375], [218.38156127929688, 769.8407592773438], [276.0325927734375, 674.3145751953125], [239.11532592773438, 812.1766357421875], [282.47412109375, 661.594970703125], [240.10528564453125, 814.8302612304688], [343.76318359375, 742.252197265625], [332.8338928222656, 779.59130859375], [394.40411376953125, 750.080810546875], [386.3723449707031, 800.72021484375], [460.65289306640625, 735.3953857421875], [466.17388916015625, 787.4431762695312]]]"
48,1,146,614,501,838,"[[[196.52015686035156, 712.468994140625], [195.52719116210938, 707.1272583007812], [190.30007934570312, 717.0418701171875], [202.16653442382812, 712.71435546875], [190.31365966796875, 736.9527587890625], [230.13275146484375, 711.8817749023438], [219.33795166015625, 773.5607299804688], [276.7015380859375, 681.1812133789062], [237.40536499023438, 819.6224365234375], [290.52081298828125, 661.0485229492188], [238.33248901367188, 834.550048828125], [343.3262023925781, 747.342041015625], [335.80108642578125, 783.6893920898438], [390.30987548828125, 741.6541748046875], [388.157958984375, 789.0402221679688], [455.4076843261719, 731.1856689453125], [469.4665832519531, 780.5757446289062]]]"
49,1,149,617,498,838,"[[[197.33631896972656, 713.5922241210938], [196.6029815673828, 708.2882080078125], [190.6482391357422, 718.327392578125], [203.53167724609375, 713.4912109375], [189.00482177734375, 737.7479858398438], [231.45440673828125, 712.0634765625], [215.29766845703125, 773.3438110351562], [282.5566101074219, 678.2510375976562], [233.86428833007812, 813.579833984375], [293.46142578125, 658.932373046875], [234.94735717773438, 822.5419311523438], [339.6282043457031, 750.3074340820312], [328.96112060546875, 786.8164672851562], [387.8929748535156, 742.338623046875], [384.67742919921875, 791.4251098632812], [456.739990234375, 734.9669189453125], [470.9613952636719, 786.228515625]]]"
50,1,152,620,496,838,"[[[198.84877014160156, 711.8849487304688], [198.11141967773438, 706.6152954101562], [191.35247802734375, 716.2699584960938], [205.58255004882812, 712.7576293945312], [189.9087677001953, 736.7632446289062], [233.984375, 715.4407348632812], [218.47525024414062, 773.9393310546875], [281.89398193359375, 683.6406860351562], [233.26638793945312, 817.1671752929688], [300.4906311035156, 659.5624389648438], [231.96026611328125, 838.2437744140625], [343.890869140625, 750.1563720703125], [334.5335693359375, 784.9035034179688], [392.34893798828125, 742.60205078125], [391.15948486328125, 785.2432861328125], [457.17919921875, 737.4470825195312], [472.0703430175781, 780.057373046875]]]"
51,1,159,627,491,838,"[[[199.37844848632812, 714.05419921875], [198.46701049804688, 708.459228515625], [193.09109497070312, 717.65673828125], [206.25946044921875, 713.2631225585938], [194.6926727294922, 736.2194213867188], [236.62548828125, 716.38671875], [221.96853637695312, 773.5792236328125], [282.80352783203125, 685.5466918945312], [235.82144165039062, 820.18896484375], [302.84844970703125, 660.9053955078125], [234.16500854492188, 846.2118530273438], [342.3009338378906, 754.38232421875], [333.934326171875, 787.2465209960938], [388.07275390625, 742.190673828125], [387.1831359863281, 778.21630859375], [451.3203125, 742.3838500976562], [466.28424072265625, 775.527587890625]]]"
52,1,166,635,487,837,"[[[200.49880981445312, 714.6246337890625], [199.1178436279297, 709.9761352539062], [195.6070098876953, 716.4716186523438], [204.3412628173828, 716.0490112304688], [198.54904174804688, 733.2718505859375], [233.77532958984375, 723.0136108398438], [224.900146484375, 770.8416137695312], [278.6589050292969, 692.32421875], [239.20156860351562, 816.365478515625], [302.9752502441406, 658.9457397460938], [231.88278198242188, 851.1827392578125], [339.1326599121094, 759.9476928710938], [335.66595458984375, 787.1663818359375], [387.5705261230469, 751.4671020507812], [390.4033203125, 772.67138671875], [445.40521240234375, 757.2827758789062], [464.71234130859375, 772.2490844726562]]]"
53,1,167,636,487,837,"[[[201.55178833007812, 714.4550170898438], [200.86785888671875, 708.5336303710938], [195.2434844970703, 717.5955810546875], [209.22006225585938, 712.4535522460938], [196.75982666015625, 735.3307495117188], [239.17581176757812, 715.5863037109375], [223.374267578125, 772.7874145507812], [284.7514343261719, 684.0830078125], [236.3798828125, 818.5119018554688], [306.0570373535156, 661.2254638671875], [231.77096557617188, 843.4642944335938], [342.4375305175781, 753.7442626953125], [333.8150939941406, 786.2434692382812], [389.1058044433594, 745.958251953125], [388.56329345703125, 779.8377685546875], [453.9760437011719, 749.5757446289062], [468.72296142578125, 778.7139282226562]]]"
54,1,167,635,487,836,"[[[199.27301025390625, 712.217529296875], [198.32894897460938, 707.9427490234375], [194.9763641357422, 713.5071411132812], [204.62994384765625, 714.8809814453125], [198.92300415039062, 729.7107543945312], [234.80963134765625, 723.7114868164062], [226.04733276367188, 767.5245361328125], [283.7021179199219, 694.1309814453125], [240.8623046875, 812.2263793945312], [310.0055236816406, 656.3655395507812], [231.21678161621094, 851.4943237304688], [342.0575256347656, 758.2576293945312], [338.6849060058594, 783.719482421875], [389.4100341796875, 760.322998046875], [390.05194091796875, 779.8125], [448.994140625, 758.5347290039062], [464.04998779296875, 773.1812744140625]]]"
55,1,166,634,487,836,"[[[201.91748046875, 713.6485595703125], [200.5670928955078, 710.777099609375], [198.54989624023438, 713.6922607421875], [203.592529296875, 719.528564453125], [201.86923217773438, 727.4570922851562], [230.3424072265625, 733.1036987304688], [228.70167541503906, 756.6573486328125], [280.6124572753906, 709.0798950195312], [249.78179931640625, 781.220947265625], [311.5049133300781, 659.0640869140625], [249.1124267578125, 803.265869140625], [335.1656188964844, 761.9408569335938], [336.3007507324219, 778.7470092773438], [383.8135986328125, 763.067626953125], [387.9429626464844, 771.3651733398438], [443.0152587890625, 761.7776489257812], [458.15106201171875, 766.616455078125]]]"
56,1,167,635,489,836,"[[[203.51327514648438, 712.4864501953125], [202.16079711914062, 709.97607421875], [200.53610229492188, 711.847900390625], [204.52786254882812, 719.8592529296875], [204.6533966064453, 724.2474975585938], [229.1571044921875, 739.4841918945312], [232.91732788085938, 746.9833374023438], [276.710205078125, 727.1173095703125], [259.0729675292969, 755.5458984375], [307.2273864746094, 675.87841796875], [264.47174072265625, 766.4425659179688], [331.0523681640625, 767.0922241210938], [335.3328857421875, 777.5316772460938], [378.8302307128906, 766.0855102539062], [386.6213073730469, 767.9129028320312], [442.4554138183594, 768.9208374023438], [457.24542236328125, 769.0726928710938]]]"
57,1,166,634,490,836,"[[[203.17965698242188, 710.2191162109375], [202.42388916015625, 705.322509765625], [199.951904296875, 711.2068481445312], [207.82981872558594, 711.5927734375], [0.0, 0.0], [238.04708862304688, 720.5882568359375], [226.87554931640625, 768.7381591796875], [286.9985046386719, 689.3740844726562], [239.85263061523438, 815.7020874023438], [318.295166015625, 658.2056274414062], [228.55276489257812, 852.22998046875], [341.9669494628906, 762.6890258789062], [337.6559753417969, 789.6025390625], [382.0993347167969, 761.13623046875], [380.8670349121094, 781.3917236328125], [447.9766845703125, 762.523193359375], [462.90618896484375, 776.1581420898438]]]"
58,1,168,633,493,836,"[[[205.39541625976562, 709.8948364257812], [204.57708740234375, 704.7604370117188], [201.04257202148438, 711.2548828125], [210.56051635742188, 711.0506591796875], [0.0, 0.0], [240.27203369140625, 720.392822265625], [227.7507781982422, 769.3239135742188], [286.7227478027344, 688.6044311523438], [238.96051025390625, 815.2379150390625], [318.66259765625, 658.2431640625], [228.8585205078125, 852.692626953125], [342.14324951171875, 764.6912841796875], [336.70880126953125, 792.0493774414062], [385.9692687988281, 765.9364013671875], [385.27423095703125, 786.5640869140625], [449.6226806640625, 772.2371826171875], [463.71539306640625, 785.2619018554688]]]"
59,1,168,634,493,838,"[[[206.68222045898438, 711.72509765625], [0.0, 0.0], [0.0, 0.0], [210.00027465820312, 723.9647216796875], [214.03103637695312, 713.0768432617188], [229.9856414794922, 768.92041015625], [249.56298828125, 717.5968627929688], [245.23773193359375, 834.7752685546875], [307.71990966796875, 684.2908325195312], [227.78790283203125, 852.0128173828125], [319.3456115722656, 664.3352661132812], [321.23956298828125, 791.5015258789062], [330.79083251953125, 779.1976318359375], [378.4640197753906, 789.080810546875], [391.447509765625, 771.0407104492188], [435.2704162597656, 801.2236328125], [453.14984130859375, 788.9398803710938]]]"
60,1,172,634,495,836,"[[[210.5704345703125, 707.3855590820312], [210.60345458984375, 702.169921875], [204.77078247070312, 709.458251953125], [217.66513061523438, 708.1375732421875], [205.87811279296875, 727.2115478515625], [246.84329223632812, 715.1399536132812], [228.95559692382812, 770.2515258789062], [293.12982177734375, 679.8237915039062], [243.251953125, 819.3146362304688], [319.59326171875, 655.6167602539062], [233.36541748046875, 855.835693359375], [347.60955810546875, 769.5414428710938], [337.86029052734375, 799.595703125], [393.0279235839844, 783.80029296875], [388.862060546875, 808.1148071289062], [456.88946533203125, 784.5003662109375], [471.0142517089844, 800.2720336914062]]]"
61,1,173,634,495,836,"[[[211.6526336669922, 707.9475708007812], [211.20753479003906, 702.8947143554688], [206.1549072265625, 709.244384765625], [216.9148712158203, 708.7800903320312], [207.2190704345703, 725.6331787109375], [245.49282836914062, 717.1116333007812], [230.29464721679688, 766.9362182617188], [292.200439453125, 684.9171142578125], [243.99545288085938, 815.65625], [317.1152648925781, 653.3527221679688], [231.87728881835938, 855.7857055664062], [348.1890869140625, 770.100830078125], [340.3763122558594, 797.822265625], [395.1064453125, 793.101318359375], [392.92578125, 813.569091796875], [458.69232177734375, 793.5379638671875], [472.2132873535156, 805.4772338867188]]]"
62,1,173,634,495,836,"[[[211.36337280273438, 708.3195190429688], [211.42987060546875, 704.71435546875], [206.96994018554688, 706.12060546875], [216.89849853515625, 715.8097534179688], [211.90756225585938, 716.2989501953125], [233.60830688476562, 755.7703247070312], [250.96142578125, 728.4025268554688], [244.69952392578125, 816.05126953125], [290.56695556640625, 715.49755859375], [234.44534301757812, 842.9238891601562], [301.2492980957031, 706.2922973632812], [332.4442443847656, 779.5586547851562], [340.1386413574219, 778.4239501953125], [386.23321533203125, 794.837158203125], [395.4775390625, 794.3034057617188], [456.42181396484375, 798.67724609375], [458.58892822265625, 800.48974609375]]]"
63,1,171,634,498,839,"[[[210.83993530273438, 709.7972412109375], [0.0, 0.0], [0.0, 0.0], [212.09014892578125, 724.62841796875], [0.0, 0.0], [226.02439880371094, 769.1151123046875], [254.65640258789062, 714.6326904296875], [246.38699340820312, 831.3057250976562], [312.21185302734375, 664.9180908203125], [231.0614013671875, 857.8206787109375], [325.9598693847656, 646.83251953125], [320.7284240722656, 787.9473876953125], [337.7810363769531, 776.6700439453125], [390.07916259765625, 799.3678588867188], [405.8831787109375, 783.3731689453125], [455.9404602050781, 816.4414672851562], [466.55078125, 801.3828735351562]]]"
64,1,171,634,499,840,"[[[215.38241577148438, 705.0404663085938], [0.0, 0.0], [0.0, 0.0], [215.49176025390625, 722.20849609375], [0.0, 0.0], [226.47825622558594, 768.2351684570312], [255.713623046875, 715.0370483398438], [246.42343139648438, 830.5236206054688], [309.9728088378906, 665.739013671875], [233.75778198242188, 858.0956420898438], [324.9253234863281, 647.0451049804688], [322.2161865234375, 786.357421875], [339.4583740234375, 776.333984375], [393.9250793457031, 800.7355346679688], [409.51641845703125, 788.2476196289062], [459.97320556640625, 816.2639770507812], [467.24078369140625, 805.1350708007812]]]"
65,1,172,634,500,841,"[[[219.90628051757812, 701.361083984375], [218.7496337890625, 700.954345703125], [215.78866577148438, 697.8062744140625], [219.13404846191406, 719.31689453125], [220.83482360839844, 709.198486328125], [229.02890014648438, 768.1868286132812], [256.08636474609375, 716.4283447265625], [245.3304443359375, 831.8941040039062], [309.75311279296875, 666.7031860351562], [233.91622924804688, 857.871337890625], [326.9059143066406, 649.2826538085938], [328.93603515625, 787.0253295898438], [344.2843322753906, 778.0989379882812], [398.9888916015625, 798.98828125], [414.65997314453125, 788.830810546875], [464.0831298828125, 810.9274291992188], [468.3876953125, 801.4736938476562]]]"
66,1,173,632,500,839,"[[[222.1704864501953, 702.428466796875], [221.77847290039062, 699.1468505859375], [217.308837890625, 703.310791015625], [223.00418090820312, 709.1701049804688], [217.57798767089844, 720.8441772460938], [247.4691162109375, 723.3033447265625], [236.28555297851562, 761.55419921875], [273.9388122558594, 711.0004272460938], [244.5198974609375, 814.76025390625], [288.36590576171875, 676.8600463867188], [235.75991821289062, 858.5953369140625], [357.9245300292969, 773.9762573242188], [351.8089904785156, 797.8101196289062], [413.6493835449219, 805.4178466796875], [410.6664123535156, 819.1381225585938], [473.6451110839844, 804.7123413085938], [486.59344482421875, 811.72314453125]]]"
67,1,172,629,500,838,"[[[222.66030883789062, 703.4098510742188], [222.49085998535156, 698.9035034179688], [216.1666259765625, 705.68017578125], [226.42544555664062, 705.9894409179688], [215.31527709960938, 724.39404296875], [254.09097290039062, 712.6904907226562], [234.50543212890625, 767.5254516601562], [284.1241149902344, 680.9349365234375], [245.10983276367188, 822.0526733398438], [301.4472961425781, 651.7210693359375], [241.67364501953125, 855.825439453125], [360.494384765625, 771.9135131835938], [348.3586730957031, 801.8779296875], [414.6138916015625, 805.5338745117188], [405.4892883300781, 825.505615234375], [474.39019775390625, 803.5660400390625], [482.9770202636719, 812.302001953125]]]"
68,1,174,631,496,837,"[[[222.7666778564453, 703.4232177734375], [222.28196716308594, 699.4556884765625], [216.84375, 702.8770141601562], [224.5052490234375, 708.683349609375], [216.4199981689453, 717.4550170898438], [244.7896728515625, 735.9963989257812], [242.2330322265625, 746.5870361328125], [260.1058349609375, 762.4617919921875], [254.21768188476562, 776.095947265625], [264.78851318359375, 759.542236328125], [259.72711181640625, 801.1594848632812], [351.01837158203125, 773.5062866210938], [349.10601806640625, 787.5527954101562], [412.12872314453125, 802.6870727539062], [416.85577392578125, 811.158935546875], [474.638916015625, 801.44775390625], [481.08880615234375, 804.7440185546875]]]"
69,1,172,630,494,837,"[[[222.0522918701172, 705.1814575195312], [220.8365020751953, 703.8134155273438], [219.86842346191406, 701.6334228515625], [222.10186767578125, 716.7283935546875], [225.22637939453125, 708.9663696289062], [239.98800659179688, 757.3031005859375], [258.3179931640625, 714.450439453125], [263.0617980957031, 821.6098022460938], [297.388427734375, 680.4015502929688], [258.5960998535156, 853.5655517578125], [312.6549987792969, 661.2999267578125], [338.5181884765625, 783.5245361328125], [347.3208312988281, 776.8925170898438], [405.85223388671875, 805.1531982421875], [414.8302307128906, 798.358154296875], [462.24993896484375, 806.3359375], [462.3210754394531, 801.3104248046875]]]"
70,1,171,629,493,837,"[[[222.64505004882812, 704.8328247070312], [222.03854370117188, 702.2977294921875], [218.89321899414062, 701.8689575195312], [225.97659301757812, 713.3646850585938], [222.24246215820312, 709.60791015625], [244.21905517578125, 753.183837890625], [255.43679809570312, 715.3897094726562], [267.5513610839844, 819.5358276367188], [291.0932922363281, 685.6514892578125], [262.4179382324219, 857.9991455078125], [303.4609680175781, 666.9566650390625], [338.5201416015625, 776.52978515625], [343.0752868652344, 771.926025390625], [401.5394287109375, 801.4647827148438], [408.43743896484375, 797.6895141601562], [465.1573486328125, 802.7792358398438], [462.5220947265625, 798.9581909179688]]]"
71,1,170,625,494,836,"[[[220.90078735351562, 702.6866455078125], [220.80108642578125, 697.6052856445312], [215.64500427246094, 703.2638549804688], [226.9667205810547, 702.8221435546875], [218.987060546875, 717.7107543945312], [251.17044067382812, 710.6522827148438], [245.30984497070312, 755.8002319335938], [272.9666442871094, 689.0386962890625], [268.5877990722656, 811.2777709960938], [272.1988830566406, 653.9605712890625], [260.5318603515625, 847.8707275390625], [351.7423095703125, 761.176513671875], [346.92364501953125, 785.8142700195312], [401.5548095703125, 797.9368896484375], [397.42742919921875, 813.1198120117188], [462.2752685546875, 796.7562255859375], [467.1270751953125, 801.9835205078125]]]"
72,1,170,625,492,836,"[[[222.43148803710938, 701.820068359375], [222.73617553710938, 695.526123046875], [214.14816284179688, 704.8980102539062], [231.7718048095703, 699.4509887695312], [214.2192840576172, 723.5343627929688], [261.1170654296875, 700.3837890625], [240.8538818359375, 764.2213745117188], [271.24542236328125, 661.6139526367188], [268.9951171875, 818.5652465820312], [265.4861755371094, 645.1615600585938], [268.7740478515625, 836.260986328125], [355.83050537109375, 760.27197265625], [337.6751708984375, 790.9375], [402.27838134765625, 795.96240234375], [372.31488037109375, 816.4087524414062], [457.9272766113281, 804.4378662109375], [432.5213623046875, 811.1060180664062]]]"
73,1,169,625,491,837,"[[[223.18994140625, 698.509765625], [223.62033081054688, 692.5665893554688], [213.77828979492188, 702.5570068359375], [234.1767578125, 698.2266235351562], [213.48934936523438, 723.2550048828125], [264.7769470214844, 702.0899047851562], [242.00921630859375, 760.0921020507812], [270.5259704589844, 666.2724609375], [270.8534240722656, 806.7760620117188], [264.5429382324219, 647.958984375], [275.5935363769531, 825.1738891601562], [355.77008056640625, 758.6795654296875], [333.8713684082031, 786.6324462890625], [398.97186279296875, 800.9463500976562], [357.9789123535156, 820.4419555664062], [456.3635559082031, 810.2650756835938], [409.12213134765625, 818.7197265625]]]"
74,1,171,627,488,836,"[[[219.225830078125, 700.16455078125], [220.30274963378906, 694.2781372070312], [212.0345001220703, 701.9821166992188], [231.10903930664062, 699.1123046875], [213.47335815429688, 717.9950561523438], [258.56280517578125, 706.01953125], [241.3916015625, 751.4185180664062], [272.4241027832031, 679.24853515625], [268.82232666015625, 795.510498046875], [274.04766845703125, 647.8160400390625], [277.5956726074219, 815.8433837890625], [348.54107666015625, 756.3945922851562], [329.9331970214844, 779.7276611328125], [389.3312683105469, 796.193115234375], [345.89697265625, 814.9415893554688], [449.9771423339844, 802.7166137695312], [392.02410888671875, 815.4447021484375]]]"
75,1,192,659,467,838,"[[[210.86672973632812, 709.2156372070312], [210.11660766601562, 701.5662231445312], [205.9825439453125, 707.5184936523438], [219.4180145263672, 702.6619262695312], [0.0, 0.0], [252.53466796875, 723.370361328125], [243.68740844726562, 740.849853515625], [278.2298583984375, 765.0238647460938], [274.4759216308594, 787.166748046875], [283.6068115234375, 792.5381469726562], [282.235595703125, 818.626220703125], [342.0020446777344, 754.081787109375], [328.6712646484375, 767.1304931640625], [381.97283935546875, 802.5226440429688], [339.6533203125, 814.1483154296875], [445.04913330078125, 807.186279296875], [375.70465087890625, 816.708251953125]]]"
76,1,201,676,458,839,"[[[209.15872192382812, 711.044189453125], [208.52845764160156, 703.968017578125], [204.4045867919922, 709.0773315429688], [219.822021484375, 704.1385498046875], [0.0, 0.0], [255.54364013671875, 726.0464477539062], [243.365234375, 733.12841796875], [295.6042785644531, 771.5138549804688], [283.8408203125, 762.3118896484375], [296.6722106933594, 813.4791259765625], [316.04327392578125, 784.6082153320312], [343.8152770996094, 751.4924926757812], [330.7460021972656, 761.5887451171875], [378.86944580078125, 804.1771850585938], [355.76611328125, 815.5380859375], [447.0811767578125, 807.7063598632812], [406.1740417480469, 813.9066772460938]]]"
77,1,203,682,456,839,"[[[214.05450439453125, 709.302001953125], [213.95213317871094, 701.8487548828125], [208.42532348632812, 707.9660034179688], [224.1424102783203, 702.6865844726562], [0.0, 0.0], [258.6360778808594, 723.6749877929688], [241.18865966796875, 738.4486694335938], [305.26397705078125, 762.5018920898438], [276.05633544921875, 768.9968872070312], [306.29339599609375, 806.4312744140625], [295.1630554199219, 792.358642578125], [342.3195495605469, 748.55859375], [327.10296630859375, 761.9324951171875], [371.3441162109375, 798.29248046875], [347.83056640625, 816.1246337890625], [441.48541259765625, 802.4132690429688], [404.27825927734375, 817.2155151367188]]]"
78,1,201,682,457,838,"[[[214.2241973876953, 708.1867065429688], [214.11578369140625, 700.4053344726562], [207.81875610351562, 706.4346313476562], [222.7152862548828, 701.5543823242188], [0.0, 0.0], [254.031982421875, 721.9745483398438], [241.85397338867188, 738.5325927734375], [302.1021423339844, 753.3573608398438], [281.2662353515625, 766.2842407226562], [324.90777587890625, 789.4896850585938], [304.7123718261719, 782.0282592773438], [337.5389404296875, 749.9125366210938], [324.4938659667969, 763.939453125], [383.7666320800781, 794.7822265625], [350.9181823730469, 810.2489013671875], [444.8438720703125, 801.5892333984375], [392.99530029296875, 814.4656982421875]]]"
79,1,197,681,460,838,"[[[213.64480590820312, 707.0791015625], [214.6846466064453, 699.3470458984375], [206.4918212890625, 705.6439208984375], [225.38841247558594, 701.1350708007812], [0.0, 0.0], [257.0487060546875, 718.9783325195312], [237.90560913085938, 739.6802368164062], [319.6558837890625, 742.1927490234375], [277.32989501953125, 767.0314331054688], [363.2052001953125, 764.9057006835938], [306.1764831542969, 770.2098388671875], [334.5228576660156, 742.7412109375], [318.590576171875, 758.7262573242188], [384.9466857910156, 791.47412109375], [352.81695556640625, 809.0902099609375], [443.0223693847656, 801.8328247070312], [397.63232421875, 817.2702026367188]]]"
80,1,185,666,471,837,"[[[215.1432342529297, 707.2139282226562], [216.0165557861328, 700.6378173828125], [208.64804077148438, 706.5092163085938], [226.17132568359375, 703.7838134765625], [0.0, 0.0], [252.1505126953125, 717.33544921875], [243.59503173828125, 736.6168212890625], [297.6083679199219, 713.6092529296875], [297.7633972167969, 745.3500366210938], [322.49395751953125, 706.5953979492188], [348.1961975097656, 731.8865966796875], [330.2109069824219, 746.0125732421875], [321.4207763671875, 761.0621948242188], [380.0404052734375, 788.5718383789062], [370.93145751953125, 802.2574462890625], [436.2631530761719, 807.0338745117188], [428.4687194824219, 817.5613403320312]]]"
